SciName,campaign,year,season,unit,subunit,site,point_name,habitat,orig_lon,orig_lat,date,time,rad_0_20,rad_20_100,rad_100_250,rad_over_250,protocol,monitors_name,comment_weather,comment_disturbances,notes,record_id,total_count,weather_desc,wind,precipitation,temperature,clouds,disturbances,pilot,agriculture,settlements,dunes,land_use,interaction,protocol.version,established,SPECIES_CODE,count_under_250,latitude,longitude
Spilopelia senegalensis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 1,,34.73661,31.37129,14/04/2020 03:00,11:23:40,0,0,3,2,B,Eyal Shochat,,,,98.0,5,,,,,,,False,,,,Bedouin Agriculture,,,,laudov1,3,31.37129,34.73661
Streptopelia decaocto,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 1,,34.73661,31.37129,14/04/2020 03:00,11:23:40,0,0,2,2,A,Eyal Shochat,,,,98.0,4,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,2,31.37129,34.73661
Streptopelia decaocto,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 1,,34.73661,31.37129,14/04/2020 03:00,11:23:40,0,2,3,0,B,Eyal Shochat,,,,98.0,5,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,5,31.37129,34.73661
Corvus cornix,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,21/07/2014 00:00,,0,0,1,2,,,,,,,3,,,,,,,False,,,,Bedouin Agriculture,,,,hoocro1,1,31.36964,34.74638
Galerida cristata,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,21/07/2014 00:00,,0,0,1,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,1,31.36964,34.74638
Streptopelia decaocto,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,21/07/2014 00:00,,0,0,2,1,,,,,,,3,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,2,31.36964,34.74638
Upupa epops,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,21/07/2014 00:00,,0,0,0,1,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,hoopoe,0,31.36964,34.74638
Burhinus oedicnemus,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,1,0,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,eutkne1,1,31.36964,34.74638
Chloris chloris,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,2,0,0,,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,eurgre1,2,31.36964,34.74638
Columba livia,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,0,1,5,,,,,,,6,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,1,31.36964,34.74638
Columba livia,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,0,0,20,,,,,,,20,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,0,31.36964,34.74638
Galerida cristata,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,1,3,5,3,,,,,,,12,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,9,31.36964,34.74638
Galerida cristata,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,0,3,0,,,,,,,3,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,3,31.36964,34.74638
Passer domesticus,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,10,10,0,,,,,,,20,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,20,31.36964,34.74638
Prinia gracilis,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,0,2,0,,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,grapri1,2,31.36964,34.74638
Spilopelia senegalensis,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,1,0,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,laudov1,1,31.36964,34.74638
Streptopelia decaocto,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,20/05/2016 00:00,08:11:00,0,2,3,5,,,,,,,10,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,5,31.36964,34.74638
Bubulcus ibis,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,1,0,B,,,,במעוף,,1,,,,,,,False,,,,Bedouin Agriculture,,,,categr,1,31.36964,34.74638
Burhinus oedicnemus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,2,0,A,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,eutkne1,2,31.36964,34.74638
Burhinus oedicnemus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,2,0,B,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,eutkne1,2,31.36964,34.74638
Columba livia,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,0,10,B,,,,,,10,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,0,31.36964,34.74638
Galerida cristata,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,1,1,0,0,A,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,2,31.36964,34.74638
Galerida cristata,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,1,0,B,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,1,31.36964,34.74638
Passer domesticus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,6,5,0,A,,,,,,11,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,11,31.36964,34.74638
Passer domesticus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,3,0,0,0,B,,,,,,3,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,3,31.36964,34.74638
Prinia gracilis,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,1,0,A,,,,קולות ממטע הזיתים,,1,,,,,,,False,,,,Bedouin Agriculture,,,,grapri1,1,31.36964,34.74638
Spilopelia senegalensis,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,1,0,A,,,,בכפר,,1,,,,,,,False,,,,Bedouin Agriculture,,,,laudov1,1,31.36964,34.74638
Streptopelia decaocto,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,22/05/2018 00:00,06:28:00,0,0,1,0,B,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,1,31.36964,34.74638
Anthus cervinus,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,2,0,0,A,Eyal Shochat,,,במעוף,167.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,retpip,2,31.36964,34.74638
Anthus trivialis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,1,0,0,B,Eyal Shochat,,,,167.0,1,,,,,,,False,,,,Bedouin Agriculture,,,,trepip,1,31.36964,34.74638
Bubulcus ibis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,2,0,A,Eyal Shochat,,,במעוף,167.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,categr,2,31.36964,34.74638
Bubulcus ibis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,0,2,B,Eyal Shochat,,,במעוף,167.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,categr,0,31.36964,34.74638
Burhinus oedicnemus,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,0,1,A,Eyal Shochat,,,קולות,167.0,1,,,,,,,False,,,,Bedouin Agriculture,,,,eutkne1,0,31.36964,34.74638
Columba livia,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,5,0,A,Eyal Shochat,,,,167.0,5,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,5,31.36964,34.74638
Corvus cornix,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,1,0,B,Eyal Shochat,,,,167.0,1,,,,,,,False,,,,Bedouin Agriculture,,,,hoocro1,1,31.36964,34.74638
Galerida cristata,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,1,1,2,0,A,Eyal Shochat,,,,167.0,4,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,4,31.36964,34.74638
Galerida cristata,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,1,1,0,1,B,Eyal Shochat,,,,167.0,3,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,2,31.36964,34.74638
Milvus migrans,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,0,20,B,Eyal Shochat,,,כשלושה קמ,167.0,20,,,,,,,False,,,,Bedouin Agriculture,,,,blakit1,0,31.36964,34.74638
Passer domesticus,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,1,0,A,Eyal Shochat,,,,167.0,1,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,1,31.36964,34.74638
Passer domesticus,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,2,0,0,B,Eyal Shochat,,,,167.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,2,31.36964,34.74638
Streptopelia decaocto,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,0,2,A,Eyal Shochat,,,,167.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,0,31.36964,34.74638
Streptopelia decaocto,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 2,,34.74638,31.36964,14/04/2020 03:00,11:04:40,0,0,2,0,B,Eyal Shochat,,,,167.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,2,31.36964,34.74638
Columba livia,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,21/07/2014 00:00,,0,7,0,0,,,,,,,7,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,7,31.35954,34.74355
Galerida cristata,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,21/07/2014 00:00,,1,0,2,0,,,,,,,3,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,3,31.35954,34.74355
Streptopelia decaocto,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,21/07/2014 00:00,,0,1,3,2,,,,,,,6,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,4,31.35954,34.74355
Vanellus spinosus,T0,2014,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,21/07/2014 00:00,,0,0,0,2,,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,spwlap1,0,31.35954,34.74355
Apus apus,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,1,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,comswi,1,31.35954,34.74355
Bubulcus ibis,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,3,3,,,,,,,6,,,,,,,False,,,,Bedouin Agriculture,,,,categr,3,31.35954,34.74355
Burhinus oedicnemus,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,1,0,0,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,eutkne1,1,31.35954,34.74355
Columba livia,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,10,30,,,,,,,40,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,10,31.35954,34.74355
Galerida cristata,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,2,0,,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,2,31.35954,34.74355
Galerida cristata,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,1,3,0,,,,,,,4,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,4,31.35954,34.74355
Hirundo rustica,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,1,0,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,barswa,1,31.35954,34.74355
Passer domesticus,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,30,20,,,,,,,50,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,30,31.35954,34.74355
Prinia gracilis,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,1,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,grapri1,1,31.35954,34.74355
Pycnonotus xanthopygos,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,0,2,,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,whsbul1,0,31.35954,34.74355
Spilopelia senegalensis,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,2,3,,,,,,,5,,,,,,,False,,,,Bedouin Agriculture,,,,laudov1,2,31.35954,34.74355
Streptopelia decaocto,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,1,0,0,0,,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,eucdov,1,31.35954,34.74355
Vanellus spinosus,T1,2016,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,20/05/2016 00:00,06:30:00,0,0,2,0,,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,spwlap1,2,31.35954,34.74355
Acridotheres tristis,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,1,B,,,,קולות מהכפר,,1,,,,,,,False,,,,Bedouin Agriculture,,,,commyn,0,31.35954,34.74355
Burhinus oedicnemus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,2,B,,,,קולות,,2,,,,,,,False,,,,Bedouin Agriculture,,,,eutkne1,0,31.35954,34.74355
Columba livia,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,5,A,,,,בכפר,,5,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,0,31.35954,34.74355
Columba livia,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,20,B,,,,,,20,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,0,31.35954,34.74355
Corvus cornix,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,2,A,,,,במעוף,,2,,,,,,,False,,,,Bedouin Agriculture,,,,hoocro1,0,31.35954,34.74355
Galerida cristata,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,1,1,0,0,A,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,2,31.35954,34.74355
Galerida cristata,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,1,1,B,,,,,,2,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,1,31.35954,34.74355
Merops apiaster,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,3,A,,,,בנדידה גבוהה צפונה,,3,,,,,,,False,,,,Bedouin Agriculture,,,,eubeat1,0,31.35954,34.74355
Passer domesticus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,10,0,A,,,,קולות מהכפר,,10,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,10,31.35954,34.74355
Passer domesticus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,20,B,,,,בכפר,,20,,,,,,,False,,,,Bedouin Agriculture,,,,houspa,0,31.35954,34.74355
Spilopelia senegalensis,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,0,1,B,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,laudov1,0,31.35954,34.74355
Vanellus spinosus,T2,2018,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,22/05/2018 00:00,06:10:00,0,0,1,0,B,,,,,,1,,,,,,,False,,,,Bedouin Agriculture,,,,spwlap1,1,31.35954,34.74355
Acridotheres tristis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,0,2,A,Eyal Shochat,,,,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,commyn,0,31.35954,34.74355
Acridotheres tristis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,0,3,B,Eyal Shochat,,,,123.0,3,,,,,,,False,,,,Bedouin Agriculture,,,,commyn,0,31.35954,34.74355
Anthus trivialis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,1,0,0,A,Eyal Shochat,,,,123.0,1,,,,,,,False,,,,Bedouin Agriculture,,,,trepip,1,31.35954,34.74355
Bubulcus ibis,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,0,2,B,Eyal Shochat,,,במעוף,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,categr,0,31.35954,34.74355
Chloris chloris,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,0,1,B,Eyal Shochat,,,במעוף,123.0,1,,,,,,,False,,,,Bedouin Agriculture,,,,eurgre1,0,31.35954,34.74355
Columba livia,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,5,20,A,Eyal Shochat,,,,123.0,25,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,5,31.35954,34.74355
Columba livia,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,0,10,B,Eyal Shochat,,,,123.0,10,,,,,,,False,,,,Bedouin Agriculture,,,,rocpig,0,31.35954,34.74355
Corvus cornix,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,0,2,A,Eyal Shochat,,,,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,hoocro1,0,31.35954,34.74355
Corvus cornix,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,2,0,B,Eyal Shochat,,,,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,hoocro1,2,31.35954,34.74355
Galerida cristata,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,2,0,0,A,Eyal Shochat,,,,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,2,31.35954,34.74355
Galerida cristata,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,1,1,B,Eyal Shochat,,,,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,crelar1,1,31.35954,34.74355
Hirundo rustica,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,2,0,0,A,Eyal Shochat,,,,123.0,2,,,,,,,False,,,,Bedouin Agriculture,,,,barswa,2,31.35954,34.74355
Milvus migrans,T3,2020,Spring,Loess Covered Areas in the Northern Negev,,Mishmar Hanegev,Mishmar Hanegev Bedouin Agriculture 3,,34.74355,31.35954,14/04/2020 03:00,10:45:40,0,0,2,1,A,Eyal Shochat,,,במעוף,123.0,3,,,,,,,False,,,,Bedouin Agriculture,,,,blakit1,2,31.35954,34.74355
